Province/State,Country/Region,Confirmed,Deaths,Date,Latitude,Longitude
Hawaii,US,157,0,2020-04-01,21.45803166,-157.97121819999995
Texas,US,6,0,2020-04-01,32.42990927,-97.83242024
Oregon,US,2,0,2020-04-01,45.51872811,-121.65520359999998
Virginia,US,4,0,2020-04-01,37.29186313,-77.29754684
Kentucky,US,17,1,2020-04-01,37.30939025,-87.54670406
Texas,US,3,0,2020-04-01,33.14875072,-95.56351139
South Carolina,US,42,3,2020-04-01,33.9212828,-78.99555293
Arkansas,US,1,0,2020-04-01,34.31709259,-92.95396325
Michigan,US,1,0,2020-04-01,46.89988536,-88.68495385
Alabama,US,8,0,2020-04-01,31.15197924,-85.29939599
Georgia,US,35,4,2020-04-01,32.45802497,-83.66879087
Tennessee,US,1,0,2020-04-01,36.28872054,-87.71878828
Arkansas,US,1,0,2020-04-01,34.09007427,-93.9934871
Indiana,US,20,1,2020-04-01,40.48527731,-86.11351892
Maryland,US,142,2,2020-04-01,39.25305293,-76.93126208
New Jersey,US,1910,29,2020-04-01,40.73766234,-74.07515667
Colorado,US,1,0,2020-04-01,37.68473101,-104.9612585
South Dakota,US,2,0,2020-04-01,44.39091534,-99.99661148
California,US,27,0,2020-04-01,40.69923009,-123.876044
Nevada,US,5,0,2020-04-01,41.40692186,-118.1109427
Mississippi,US,4,1,2020-04-01,33.12825718,-90.52252707
Tennessee,US,2,0,2020-04-01,36.03958805,-87.77992872
Texas,US,4,0,2020-04-01,33.12351514,-96.08551032
New Jersey,US,117,0,2020-04-01,40.56335249,-74.91284156
Pennsylvania,US,1,0,2020-04-01,40.42162652,-77.97673273
Indiana,US,2,0,2020-04-01,40.82907273,-85.48822092
Michigan,US,3,0,2020-04-01,43.83353985,-83.04078453
Ohio,US,4,1,2020-04-01,41.14651175,-82.59867951
South Dakota,US,2,0,2020-04-01,43.33449012,-97.75536441
Louisiana,US,49,1,2020-04-01,29.86803617,-91.75871777
Louisiana,US,36,3,2020-04-01,30.25734305,-91.3499598
Idaho,US,2,0,2020-04-01,45.84721541,-115.4634436
California,US,38,0,2020-04-01,33.0393082,-115.3669042
Arkansas,US,3,0,2020-04-01,35.74242707,-91.57001641
Florida,US,33,0,2020-04-01,27.69308961,-80.60556721
Pennsylvania,US,6,0,2020-04-01,40.65241041,-79.08963285
Michigan,US,121,1,2020-04-01,42.59716886,-84.37472069
California,US,9,0,2020-04-01,36.51112084,-117.41119779999998
Michigan,US,6,0,2020-04-01,42.94502238,-85.07413319
Michigan,US,1,0,2020-04-01,44.35486835,-83.63484895
Iowa,US,5,0,2020-04-01,41.68630265,-92.0643373
Wisconsin,US,3,0,2020-04-01,43.00050278,-90.13469017
North Carolina,US,25,0,2020-04-01,35.80950511,-80.8743128
Utah,US,6,0,2020-04-01,37.85903620000001,-113.2897381
Wisconsin,US,1,1,2020-04-01,46.26302338,-90.24295041
Illinois,US,2,0,2020-04-01,40.74717633,-87.82466784
Georgia,US,3,0,2020-04-01,31.60213036,-83.27501387
Michigan,US,7,1,2020-04-01,43.64060976,-84.84664923
Minnesota,US,2,0,2020-04-01,45.56181234,-93.29487636
Washington,US,109,3,2020-04-01,48.14713305,-122.5216407
Virginia,US,5,0,2020-04-01,36.90579348,-76.70842863
Minnesota,US,1,0,2020-04-01,47.51009045,-93.63092229
Mississippi,US,4,0,2020-04-01,34.27993475,-88.3606733
Alabama,US,8,1,2020-04-01,34.78144169,-85.99750489
Florida,US,2,0,2020-04-01,30.7954597,-85.21500423
Georgia,US,9,0,2020-04-01,34.13794553,-83.56814788
Illinois,US,4,0,2020-04-01,37.78595185,-89.38232563
Indiana,US,10,0,2020-04-01,38.90915820000001,-86.03851889
Iowa,US,1,0,2020-04-01,42.17178824,-90.57354837
Kansas,US,1,0,2020-04-01,39.41673394,-95.79356799
Louisiana,US,4,0,2020-04-01,32.30251776,-92.55692092
Michigan,US,56,2,2020-04-01,42.24807035,-84.42258681
Minnesota,US,1,0,2020-04-01,43.67423373,-95.15398258
Mississippi,US,52,0,2020-04-01,30.54020656,-88.64184064
Missouri,US,86,1,2020-04-01,39.01002188,-94.34724536
North Carolina,US,1,0,2020-04-01,35.28814273,-83.14093385
Oklahoma,US,2,0,2020-04-01,34.58781741,-99.41138784
Oregon,US,22,0,2020-04-01,42.43201126,-122.7289309
Texas,US,1,0,2020-04-01,28.95472367,-96.57749563
West Virginia,US,11,0,2020-04-01,38.84263974,-81.68148753
Wisconsin,US,2,0,2020-04-01,44.31864893,-90.80566792
Virginia,US,95,2,2020-04-01,37.31156958,-76.76950618
Georgia,US,2,0,2020-04-01,33.31535543,-83.68844964
Indiana,US,9,1,2020-04-01,41.02078733,-87.11553319
Iowa,US,7,0,2020-04-01,41.68576082,-93.05567785
Mississippi,US,1,0,2020-04-01,32.01922104,-89.11786866
Missouri,US,7,0,2020-04-01,37.20351921,-94.34050458
South Carolina,US,4,0,2020-04-01,32.43171982,-81.02487495
Texas,US,1,0,2020-04-01,30.74685667,-94.02667579
Indiana,US,1,0,2020-04-01,40.43781032,-85.00576229
Georgia,US,0,0,2020-04-01,31.80405727,-82.63724870000001
Alabama,US,292,4,2020-04-01,33.55554728,-86.89506300000002
Arkansas,US,42,0,2020-04-01,34.26767081,-91.92619839
Colorado,US,304,6,2020-04-01,39.58635604,-105.2517692
Georgia,US,2,0,2020-04-01,33.05867328,-82.41609057
Idaho,US,3,0,2020-04-01,43.82078483,-112.3131749
Indiana,US,1,0,2020-04-01,38.78576239,-85.43633383
Kansas,US,1,0,2020-04-01,39.2347941,-95.38289232
Kentucky,US,206,7,2020-04-01,38.18664655,-85.65931031
Louisiana,US,1433,64,2020-04-01,29.74075478,-90.11115756
Mississippi,US,1,0,2020-04-01,31.73397872,-91.03764977
Missouri,US,38,0,2020-04-01,38.25926778,-90.53870896
Montana,US,2,0,2020-04-01,46.14907081,-112.094396
New York,US,12,0,2020-04-01,44.04200959,-75.94653457
Ohio,US,11,0,2020-04-01,40.38614126,-80.76259514
Tennessee,US,6,0,2020-04-01,36.04818632,-83.45148924
Texas,US,27,1,2020-04-01,29.8832777,-94.16434171
Washington,US,17,0,2020-04-01,47.75003077,-123.56097040000002
West Virginia,US,9,0,2020-04-01,39.30776166,-77.86014147
Wisconsin,US,12,0,2020-04-01,43.02054068,-88.77529134
Louisiana,US,9,0,2020-04-01,30.26896765,-92.81210004
Georgia,US,1,0,2020-04-01,32.79248718,-81.96040187
Indiana,US,17,0,2020-04-01,38.99588883,-85.62710784
Idaho,US,2,0,2020-04-01,42.68891267,-114.2655033
Kentucky,US,13,0,2020-04-01,37.87119786,-84.58252003
Illinois,US,3,0,2020-04-01,42.36542373,-90.21094405
Arkansas,US,1,0,2020-04-01,35.56759135,-93.46036368
Georgia,US,1,0,2020-04-01,32.70211082,-82.66166794
Indiana,US,118,3,2020-04-01,39.48994426,-86.10149107
Iowa,US,76,0,2020-04-01,41.67169354,-91.58754744
Kansas,US,143,3,2020-04-01,38.88548175,-94.82250877
Missouri,US,19,0,2020-04-01,38.74719601,-93.80691168
Tennessee,US,2,0,2020-04-01,36.45523950000001,-81.84886538
Texas,US,12,1,2020-04-01,32.37877812,-97.36615819
Wyoming,US,7,0,2020-04-01,44.04057166,-106.5845174
North Carolina,US,17,1,2020-04-01,35.51745004,-78.36622717
Georgia,US,4,0,2020-04-01,33.02512137,-83.56019163
Iowa,US,4,0,2020-04-01,42.12118609,-91.13139641
Mississippi,US,6,0,2020-04-01,31.62257767,-89.16896899999998
Oregon,US,10,0,2020-04-01,42.3665549,-123.5561938
Alaska,US,9,0,2020-04-01,58.45031811,-134.200436
Wisconsin,US,4,0,2020-04-01,43.92456975,-90.11120239
Pennsylvania,US,2,0,2020-04-01,40.53358749,-77.39975129999998
Michigan,US,30,1,2020-04-01,42.24542231,-85.53038622
Michigan,US,7,1,2020-04-01,44.68512729,-85.09085699
West Virginia,US,37,0,2020-04-01,38.33860077,-81.52857054
Minnesota,US,2,0,2020-04-01,45.1526059,-95.00586446
Illinois,US,142,8,2020-04-01,41.93842729,-88.42861412
Illinois,US,51,0,2020-04-01,41.13746989,-87.86205334
Missouri,US,128,0,2020-04-01,39.0997,-94.5786
Texas,US,2,0,2020-04-01,28.90705334,-97.85960149
Hawaii,US,12,0,2020-04-01,22.03935037,-159.5966786
Texas,US,4,0,2020-04-01,32.599141700000004,-96.28734728
Oklahoma,US,24,1,2020-04-01,36.81799745,-97.14421435
Nebraska,US,1,0,2020-04-01,40.50663314,-98.94877182
Mississippi,US,1,0,2020-04-01,32.75462946,-88.64105766
Alaska,US,7,0,2020-04-01,60.24429722,-151.53888840000005
Illinois,US,27,2,2020-04-01,41.59081014,-88.42869583
Texas,US,7,0,2020-04-01,29.94414155,-98.7113588
Maine,US,12,1,2020-04-01,44.40759555,-69.76738544
Wisconsin,US,54,0,2020-04-01,42.57639354,-88.04051686
Delaware,US,41,3,2020-04-01,39.08646628,-75.56884914
Maryland,US,3,0,2020-04-01,39.24976208,-76.04741541
Michigan,US,119,2,2020-04-01,43.03197711,-85.54934642
Rhode Island,US,39,0,2020-04-01,41.67106337,-71.57641596
Kentucky,US,20,1,2020-04-01,38.93950319,-84.53241199
Iowa,US,1,0,2020-04-01,41.33649833,-92.1785067
California,US,110,1,2020-04-01,35.34329425,-118.7277796
Texas,US,1,0,2020-04-01,30.06040006,-99.34930144
South Carolina,US,116,2,2020-04-01,34.33988254,-80.58763164
Alaska,US,13,0,2020-04-01,55.57445008,-130.975561
Nebraska,US,1,0,2020-04-01,41.19774275,-103.7148131
Washington,US,2330,150,2020-04-01,47.49137892,-121.8346131
Virginia,US,4,0,2020-04-01,38.26818502,-77.15852768
Virginia,US,1,0,2020-04-01,37.70965316,-77.09384941
Virginia,US,1,0,2020-04-01,37.71044922,-76.88689628
California,US,4,0,2020-04-01,36.07409056,-119.8159973
South Dakota,US,0,0,2020-04-01,44.36956169,-97.4913945
Colorado,US,2,0,2020-04-01,39.30497777,-102.6022199
Washington,US,74,0,2020-04-01,47.63479026,-122.6436061
Washington,US,9,0,2020-04-01,47.12521214,-120.679439
Oregon,US,5,0,2020-04-01,42.68762984,-121.64964609999998
Texas,US,1,0,2020-04-01,27.42435506,-97.69894948
Washington,US,9,1,2020-04-01,45.87325839,-120.7913598
Illinois,US,1,0,2020-04-01,40.93148779,-90.21330340000002
Indiana,US,3,0,2020-04-01,38.68861576,-87.4194665
Maine,US,5,0,2020-04-01,44.11486325,-69.10529169
Nebraska,US,2,0,2020-04-01,42.63758421,-97.89178836
Ohio,US,4,0,2020-04-01,40.39830217,-82.42027563
Tennessee,US,78,1,2020-04-01,35.99508821,-83.94635435
Idaho,US,30,0,2020-04-01,47.67282258,-116.7020872
Indiana,US,5,0,2020-04-01,41.24521668,-85.86312322
Iowa,US,1,0,2020-04-01,43.20405458,-94.20691791
Wisconsin,US,19,0,2020-04-01,43.90632465,-91.11451093
Arizona,US,2,0,2020-04-01,33.72854224,-113.9810029
Colorado,US,23,0,2020-04-01,37.28632032,-107.8429014
Indiana,US,2,0,2020-04-01,41.64232188,-85.42674232
Indiana,US,11,0,2020-04-01,41.54366008,-86.74072188
Illinois,US,6,1,2020-04-01,41.34426129999999,-88.88633881
Louisiana,US,2,0,2020-04-01,31.67884782,-92.15907765
Kansas,US,1,0,2020-04-01,37.19113093,-95.29849679
Minnesota,US,1,0,2020-04-01,44.9973857,-96.17488219
Pennsylvania,US,85,3,2020-04-01,41.43564672,-75.60379201
Louisiana,US,159,2,2020-04-01,30.2049055,-92.06959876
Mississippi,US,15,1,2020-04-01,34.35687874,-89.48490961
Missouri,US,20,1,2020-04-01,39.06986886,-93.78076396
Louisiana,US,105,4,2020-04-01,29.52470226,-90.40976986
Colorado,US,1,0,2020-04-01,39.20278823,-106.3555697
Florida,US,67,0,2020-04-01,28.76202069,-81.7125123
Illinois,US,477,3,2020-04-01,42.3224907,-88.00367925
Indiana,US,180,6,2020-04-01,41.41874274,-87.38277575
Montana,US,4,0,2020-04-01,47.64514965,-114.0898013
Ohio,US,48,2,2020-04-01,41.69710807,-81.23676539
Alabama,US,1,0,2020-04-01,33.77995024,-88.09668032
Georgia,US,4,0,2020-04-01,33.07841647,-84.14263877
Mississippi,US,6,0,2020-04-01,31.20572971,-89.5077704
Texas,US,3,0,2020-04-01,33.66981763,-95.57404777
Texas,US,1,0,2020-04-01,34.06859623,-102.3516289
Vermont,US,13,0,2020-04-01,44.60353043,-72.64356694
Nebraska,US,9,0,2020-04-01,40.78416049,-96.68777155
Pennsylvania,US,157,3,2020-04-01,40.03904563,-76.24770128
South Carolina,US,17,0,2020-04-01,34.68270843,-80.70513032
Virginia,US,1,0,2020-04-01,37.71889653,-76.46400482
Oregon,US,18,1,2020-04-01,43.93727035,-122.847753
Michigan,US,8,0,2020-04-01,43.09052506,-83.22153148
Wyoming,US,29,0,2020-04-01,41.30702520000001,-104.6887497
Colorado,US,99,6,2020-04-01,40.66671597,-105.4625784
Kentucky,US,1,0,2020-04-01,37.54567114,-85.70138352
Idaho,US,1,0,2020-04-01,46.81587887,-116.7113698
Oklahoma,US,2,0,2020-04-01,34.87844729,-95.25215049
Alabama,US,12,1,2020-04-01,34.90171875,-87.65624729
Mississippi,US,39,0,2020-04-01,32.40419769,-88.66229662
Tennessee,US,1,0,2020-04-01,35.75893438,-89.63015909999999
Kentucky,US,2,0,2020-04-01,37.10975748,-84.11321779
Georgia,US,14,0,2020-04-01,32.46325233,-82.92221316
South Carolina,US,4,0,2020-04-01,34.48244419,-82.00490796
Texas,US,1,0,2020-04-01,29.38508402,-96.93186692
Alabama,US,3,0,2020-04-01,34.52041498,-87.31069453
Arkansas,US,1,0,2020-04-01,36.04188196,-91.10867198
Indiana,US,11,1,2020-04-01,38.84112637,-86.48361629
Kentucky,US,1,0,2020-04-01,38.07136018,-82.72882223
Mississippi,US,5,0,2020-04-01,31.55147224,-90.10841127
Ohio,US,1,0,2020-04-01,38.59743452,-82.53466552
Pennsylvania,US,13,2,2020-04-01,40.99206278,-80.33393706
South Dakota,US,6,0,2020-04-01,44.35919441,-103.7929428
Tennessee,US,2,0,2020-04-01,35.21675201,-87.39787695
Oklahoma,US,1,0,2020-04-01,34.89851864,-94.70392124
Minnesota,US,15,0,2020-04-01,44.37136597,-93.72844721
New Mexico,US,2,0,2020-04-01,32.79215361,-103.4123733
Mississippi,US,5,0,2020-04-01,32.7536828,-89.52402044
Kansas,US,25,0,2020-04-01,39.20183497,-95.03620809
Pennsylvania,US,36,0,2020-04-01,40.36680311,-76.45651841
Alabama,US,81,2,2020-04-01,32.60154883,-85.35132246
Florida,US,212,8,2020-04-01,26.58410348,-81.88399313
Georgia,US,94,7,2020-04-01,31.779330600000005,-84.14324253
Mississippi,US,25,1,2020-04-01,34.291877500000005,-88.68149954
North Carolina,US,3,0,2020-04-01,35.47623147,-79.17569362
South Carolina,US,5,1,2020-04-01,34.16393091,-80.25690731
Virginia,US,2,0,2020-04-01,36.70586667,-83.12606515
Michigan,US,1,0,2020-04-01,44.94430054,-85.80150326
Mississippi,US,20,1,2020-04-01,33.55545125,-90.29900733
Pennsylvania,US,374,5,2020-04-01,40.6154815,-75.59435245
Michigan,US,22,0,2020-04-01,41.89475156,-84.06603727
North Carolina,US,3,0,2020-04-01,35.24032589999999,-77.64245615
Florida,US,28,0,2020-04-01,30.45955727,-84.27491114
Texas,US,2,0,2020-04-01,31.29872538,-95.9936328
Florida,US,2,0,2020-04-01,29.31829741,-82.74007147
Kentucky,US,1,0,2020-04-01,38.53184419,-83.37735618
New York,US,2,0,2020-04-01,43.7844157,-75.44903992
Tennessee,US,2,0,2020-04-01,35.52853208,-87.49022694
Washington,US,10,0,2020-04-01,46.57756476,-122.3925769
Montana,US,14,0,2020-04-01,47.12610041,-112.394698
South Carolina,US,61,1,2020-04-01,33.89665987,-81.27146426
Georgia,US,5,0,2020-04-01,31.82588896,-81.49251135
Montana,US,1,0,2020-04-01,48.56084317,-111.024307
Texas,US,3,0,2020-04-01,30.15152688,-94.81205615
Ohio,US,24,0,2020-04-01,40.09136236,-82.48185785
Alabama,US,23,0,2020-04-01,34.81185586,-86.98310072
Texas,US,2,0,2020-04-01,31.5454767,-96.58095444
Arkansas,US,6,0,2020-04-01,33.95317155,-91.74002806
Colorado,US,1,0,2020-04-01,38.98749519,-103.5136649
Georgia,US,4,0,2020-04-01,33.79201475,-82.45024131
Idaho,US,3,0,2020-04-01,43.0012336,-114.1358773
Louisiana,US,13,0,2020-04-01,32.6003154,-92.6659741
Maine,US,8,0,2020-04-01,44.05996956,-69.54227124
Minnesota,US,1,0,2020-04-01,44.41311883,-96.26688165
Mississippi,US,13,0,2020-04-01,31.53288662,-90.45391915
Missouri,US,10,0,2020-04-01,39.05345619,-90.95588181
Montana,US,5,1,2020-04-01,48.54265777,-115.4046155
Nebraska,US,9,1,2020-04-01,41.04658298,-100.7475374
North Carolina,US,4,0,2020-04-01,35.48508185,-81.21740317
Oklahoma,US,5,0,2020-04-01,35.70270942,-96.8812462
Oregon,US,3,0,2020-04-01,44.64252874,-123.869912
South Dakota,US,11,0,2020-04-01,43.27841182,-96.7203905
Tennessee,US,2,0,2020-04-01,35.13738622,-86.58910106
Washington,US,1,0,2020-04-01,47.57705241,-118.4194388
Iowa,US,94,2,2020-04-01,42.07923082,-91.59809485
Kansas,US,5,0,2020-04-01,38.21267844,-94.84254089
Oregon,US,37,2,2020-04-01,44.48899494,-122.5373154
Connecticut,US,131,1,2020-04-01,41.7937534,-73.2451475
Texas,US,1,0,2020-04-01,28.35101362,-98.1246786
Illinois,US,5,0,2020-04-01,40.89188292,-88.55784752
Louisiana,US,25,0,2020-04-01,30.44143993,-90.73061664
Michigan,US,102,2,2020-04-01,42.60302282,-83.91297209
Missouri,US,1,0,2020-04-01,39.78110272,-93.54645978
New York,US,18,0,2020-04-01,42.72596275,-77.77966158
Texas,US,3,0,2020-04-01,30.70645047,-98.68475262
Colorado,US,6,0,2020-04-01,40.7249637,-103.110817
Kentucky,US,3,0,2020-04-01,36.85949479,-86.877635
Ohio,US,3,0,2020-04-01,40.38996525,-83.76784341
Oklahoma,US,4,0,2020-04-01,35.91899576,-97.44352845
West Virginia,US,3,0,2020-04-01,37.8299889,-81.93528571
Georgia,US,1,0,2020-04-01,31.75218791,-81.74952375
Arkansas,US,6,0,2020-04-01,34.75392199,-91.88742357
Ohio,US,85,2,2020-04-01,41.29553751,-82.15083537
California,US,3518,64,2020-04-01,34.30828379,-118.2282411
Tennessee,US,8,0,2020-04-01,35.73939663,-84.31145275
Virginia,US,105,1,2020-04-01,39.08990083,-77.63481877
Virginia,US,12,0,2020-04-01,37.97850256,-77.96274807
Oklahoma,US,1,0,2020-04-01,33.95273467,-97.23906784
Alabama,US,1,0,2020-04-01,32.1597283,-86.65158371
Georgia,US,24,1,2020-04-01,30.83568832,-83.27056716
Mississippi,US,11,0,2020-04-01,33.47386518,-88.44191529999998
Texas,US,100,2,2020-04-01,33.61008596,-101.8204789
Ohio,US,171,3,2020-04-01,41.62101218,-83.65468618
Georgia,US,7,0,2020-04-01,34.57286511,-84.00425681
Pennsylvania,US,282,4,2020-04-01,41.17823008,-75.98447579
Pennsylvania,US,7,0,2020-04-01,41.34310539,-77.06629984
South Dakota,US,1,0,2020-04-01,43.89522709,-99.85201878
Virginia,US,7,0,2020-04-01,37.40021399,-79.19888138
Texas,US,2,0,2020-04-01,33.17657705,-101.8162849
Kansas,US,12,0,2020-04-01,38.45576156,-96.15275715
Kentucky,US,1,0,2020-04-01,37.02080035,-88.07886257
Minnesota,US,2,0,2020-04-01,44.41327865,-95.83806103
Nevada,US,1,0,2020-04-01,39.01777974,-119.1870479
Michigan,US,1,0,2020-04-01,46.07028979,-85.04980537
Michigan,US,1088,51,2020-04-01,42.69158356,-82.92752801
Alabama,US,1,0,2020-04-01,32.38759944,-85.69267724
Georgia,US,2,0,2020-04-01,32.35207048,-84.04234127
Illinois,US,2,0,2020-04-01,39.86064913,-88.96342505
Missouri,US,3,0,2020-04-01,39.83049768,-92.56453089
Tennessee,US,4,0,2020-04-01,36.53157855,-86.00778595
California,US,23,1,2020-04-01,37.21513971,-119.76655890000002
Alabama,US,105,1,2020-04-01,34.76327133,-86.55069633
Georgia,US,3,1,2020-04-01,34.12920917,-83.21218732
Idaho,US,4,0,2020-04-01,43.78141028,-111.65384740000002
Illinois,US,25,0,2020-04-01,38.83042506,-89.90422563
Indiana,US,46,2,2020-04-01,40.16143691,-85.71964711
Iowa,US,1,0,2020-04-01,41.33081904,-94.01554631
Kentucky,US,10,0,2020-04-01,37.71659336,-84.27220275
Louisiana,US,1,0,2020-04-01,32.36918118,-91.23973355
Mississippi,US,53,0,2020-04-01,32.63389156,-90.03513564
Montana,US,6,2,2020-04-01,45.30080065,-111.9173017
Nebraska,US,3,0,2020-04-01,41.91676024,-97.6005481
New York,US,62,2,2020-04-01,42.91653905,-75.67266639
Ohio,US,9,2,2020-04-01,39.89381073,-83.40178317
Tennessee,US,7,0,2020-04-01,35.61181957,-88.84076036
Virginia,US,3,0,2020-04-01,38.41531222,-78.28220331
Iowa,US,2,0,2020-04-01,41.33521503,-92.64083907
Minnesota,US,1,0,2020-04-01,47.32557075,-95.80921485
Ohio,US,177,10,2020-04-01,41.01631101,-80.77287029
Oregon,US,1,0,2020-04-01,43.1937027,-117.6227395
Virginia,US,9,0,2020-04-01,38.7464321,-77.48509905
Virginia,US,1,0,2020-04-01,38.77058531,-77.44399307
Florida,US,58,2,2020-04-01,27.47196942,-82.31831044
Michigan,US,1,0,2020-04-01,44.33352407,-86.05626916
Wisconsin,US,5,0,2020-04-01,44.89792533,-89.75863384
Alabama,US,4,0,2020-04-01,32.24767634,-87.78796182
Arizona,US,871,5,2020-04-01,33.34835867,-112.4918154
Missouri,US,2,0,2020-04-01,38.16193985,-91.92249662
California,US,107,4,2020-04-01,38.07122463,-122.7210631
Wisconsin,US,2,0,2020-04-01,45.38553432,-88.03324599999998
Alabama,US,9,2,2020-04-01,34.13697363,-87.88704173
Florida,US,28,0,2020-04-01,29.21227113,-82.05803627
Illinois,US,2,0,2020-04-01,38.64963204,-88.91899208
Indiana,US,1117,21,2020-04-01,39.78163624,-86.13826325
Kentucky,US,1,0,2020-04-01,37.55218078,-85.26898542
Mississippi,US,6,0,2020-04-01,31.23132643,-89.8209217
Ohio,US,9,0,2020-04-01,40.58610662,-83.15736305
Oregon,US,151,3,2020-04-01,44.90287942,-122.5815117
South Carolina,US,2,1,2020-04-01,34.07859748,-79.36400756
Tennessee,US,8,0,2020-04-01,35.12997174,-85.62265895
West Virginia,US,8,1,2020-04-01,39.50984542,-80.24244659
South Carolina,US,2,0,2020-04-01,34.59905577,-79.67561152
Michigan,US,4,0,2020-04-01,46.4338914,-87.64043701
Wisconsin,US,2,0,2020-04-01,43.81911946,-89.40073763
Alabama,US,6,0,2020-04-01,34.36975964,-86.30486727
Illinois,US,1,0,2020-04-01,41.0327901,-89.34510444
Indiana,US,3,0,2020-04-01,41.32467367,-86.26185087
Iowa,US,8,0,2020-04-01,42.03586837,-92.9990819
Kentucky,US,1,0,2020-04-01,36.88007070000001,-88.32803576
Mississippi,US,15,0,2020-04-01,34.76216286,-89.50299462
South Dakota,US,1,0,2020-04-01,45.75870838,-97.59855639
Tennessee,US,1,0,2020-04-01,35.45798777,-86.76420988
West Virginia,US,4,0,2020-04-01,39.86064362,-80.66591062
Florida,US,29,0,2020-04-01,27.0772071,-80.43109784
Kentucky,US,1,0,2020-04-01,37.79990579,-82.51247478
Minnesota,US,29,2,2020-04-01,43.67429718,-94.55099908
North Carolina,US,3,0,2020-04-01,35.84326734,-77.10860251
Texas,US,1,0,2020-04-01,32.30600051,-101.9513518
Kentucky,US,1,0,2020-04-01,38.59471935,-83.82151043
Washington,US,6,0,2020-04-01,47.35007586,-123.1863685
West Virginia,US,3,0,2020-04-01,38.77071799,-82.02524219
Texas,US,27,1,2020-04-01,28.81955746,-96.01230294
Alaska,US,3,0,2020-04-01,62.31305045,-149.5741743
Virginia,US,2,0,2020-04-01,37.44164146,-76.34098896
Hawaii,US,25,0,2020-04-01,20.86399628,-156.56890969999995
Tennessee,US,17,0,2020-04-01,35.6187413,-87.07462444
Texas,US,1,0,2020-04-01,28.7429195,-100.3157686
Oklahoma,US,5,1,2020-04-01,36.30179091,-95.23175116
Oklahoma,US,9,0,2020-04-01,35.01123903,-97.44572302
South Dakota,US,2,0,2020-04-01,43.6742571,-97.36863144
Kentucky,US,8,0,2020-04-01,37.05350953,-88.70445755
Kentucky,US,1,0,2020-04-01,36.73874143,-84.48102924
Missouri,US,2,0,2020-04-01,36.62869595,-94.34867205
North Carolina,US,8,0,2020-04-01,35.67736232,-82.0482425
Georgia,US,3,0,2020-04-01,33.47851918,-82.48252774
Illinois,US,69,2,2020-04-01,42.32451172,-88.45248227
North Dakota,US,1,1,2020-04-01,48.23104458,-100.6324822
Georgia,US,1,0,2020-04-01,,
North Dakota,US,1,0,2020-04-01,46.11182017,-99.44145858
Pennsylvania,US,1,0,2020-04-01,41.80938602,-78.56478358
North Dakota,US,1,0,2020-04-01,47.74133370000001,-103.395905
New Mexico,US,25,0,2020-04-01,35.7152,-108.2378
Illinois,US,18,2,2020-04-01,40.48996987,-88.84621113
Kentucky,US,1,0,2020-04-01,37.5301951,-87.26803443
North Dakota,US,2,0,2020-04-01,47.60766714,-101.3182418
Texas,US,44,1,2020-04-01,31.55255453,-97.20217694
Tennessee,US,3,0,2020-04-01,35.42812616,-84.61520715
Tennessee,US,1,0,2020-04-01,35.17468549,-88.5647812
Kansas,US,5,0,2020-04-01,38.39184858,-97.64769869
South Dakota,US,1,0,2020-04-01,44.56676791,-102.7162741
Montana,US,1,0,2020-04-01,46.59907074,-110.8898557
North Carolina,US,444,1,2020-04-01,35.24469268,-80.8317671
Virginia,US,4,0,2020-04-01,36.67882005,-78.36131056
Michigan,US,3,1,2020-04-01,43.64064262,-85.32463223
Ohio,US,59,1,2020-04-01,41.11770589,-81.89986209999998
Texas,US,3,0,2020-04-01,29.3557301,-99.11030298
Minnesota,US,1,0,2020-04-01,45.12328869,-94.52839455
Tennessee,US,1,0,2020-04-01,35.51558739,-84.81482914
Illinois,US,0,0,2020-04-01,40.02742725,-89.80246001
California,US,4,0,2020-04-01,39.4381191,-123.3911313
Kentucky,US,2,0,2020-04-01,37.94090733,-83.59985712
California,US,10,0,2020-04-01,37.18922369,-120.7209035
Kentucky,US,2,0,2020-04-01,37.81474237,-84.87488475
New Jersey,US,333,3,2020-04-01,40.28047017,-74.70479631
North Dakota,US,0,0,2020-04-01,47.31213126,-101.8318399
Ohio,US,4,0,2020-04-01,40.54043046,-84.62912742
Pennsylvania,US,8,0,2020-04-01,41.30248872,-80.25816981
West Virginia,US,2,0,2020-04-01,37.40481169,-81.11023142
Georgia,US,7,0,2020-04-01,33.04163534,-84.68859732
New Hampshire,US,27,0,2020-04-01,43.29662971,-71.6811573
Colorado,US,16,0,2020-04-01,39.01787888,-108.469799
Indiana,US,3,0,2020-04-01,40.76940965,-86.04525048
Ohio,US,60,6,2020-04-01,40.0543329,-84.22871271
Florida,US,2202,7,2020-04-01,25.6112362,-80.55170587
Connecticut,US,66,2,2020-04-01,41.45949668,-72.53714864
Massachusetts,US,1582,20,2020-04-01,42.48607732,-71.39049229
New Jersey,US,1493,27,2020-04-01,40.43629879,-74.41426991
Michigan,US,12,0,2020-04-01,43.64330771,-84.38804374
Texas,US,16,1,2020-04-01,31.86904128,-102.0315682
Pennsylvania,US,1,0,2020-04-01,40.61116939,-77.61070738
Texas,US,2,0,2020-04-01,30.78581830000001,-96.97718698
Arkansas,US,1,0,2020-04-01,33.31403423,-93.89285258
